timestamp,ros_time,datetime,latitude,longitude,altitude,status,service
1757417295.322153,1757417295.3218896,2025-09-09 11:28:15.322153,29.743958165833334,106.5493113375,241.18400000000003,2,1
1757417295.4227624,1757417295.4224894,2025-09-09 11:28:15.422762,29.7439590925,106.54930710666666,241.173,2,1
1757417295.5231686,1757417295.522913,2025-09-09 11:28:15.523169,29.743960091,106.5493030205,241.154,2,1
1757417295.6236248,1757417295.623392,2025-09-09 11:28:15.623625,29.743961140333333,106.5492990065,241.135,2,1
1757417295.724192,1757417295.7240226,2025-09-09 11:28:15.724192,29.74396215433333,106.54929513583333,241.12400000000002,2,1
1757417295.816771,1757417295.816569,2025-09-09 11:28:15.816771,29.743963222333335,106.54929133883333,241.11400000000003,2,1
1757417295.9174957,1757417295.9171786,2025-09-09 11:28:15.917496,29.743964348833334,106.54928753633334,241.106,2,1
1757417296.0180252,1757417296.0177925,2025-09-09 11:28:16.018025,29.7439655275,106.54928382066667,241.10000000000002,2,1
1757417296.1188002,1757417296.11827,2025-09-09 11:28:16.118800,29.743966776333334,106.54928019066666,241.099,2,1
1757417296.2190711,1757417296.218802,2025-09-09 11:28:16.219071,29.743968082333332,106.54927665466667,241.098,2,1
1757417296.319785,1757417296.319566,2025-09-09 11:28:16.319785,29.743969356666668,106.549273233,241.098,2,1
1757417296.4204006,1757417296.4201276,2025-09-09 11:28:16.420401,29.743970678333334,106.54926989366666,241.096,2,1
1757417296.521212,1757417296.5208364,2025-09-09 11:28:16.521212,29.743972150166666,106.54926656833334,241.08100000000002,2,1
1757417296.621361,1757417296.6211796,2025-09-09 11:28:16.621361,29.743973664,106.5492633305,241.06900000000002,2,1
1757417296.7220664,1757417296.7218297,2025-09-09 11:28:16.722066,29.743975154833333,106.549260255,241.058,2,1
1757417296.8225555,1757417296.8223305,2025-09-09 11:28:16.822556,29.743976683166668,106.54925727633334,241.051,2,1
1757417296.923061,1757417296.9228418,2025-09-09 11:28:16.923061,29.743978274833335,106.54925437733333,241.04200000000003,2,1
1757417297.0235708,1757417297.0233753,2025-09-09 11:28:17.023571,29.743979896166667,106.54925156233334,241.029,2,1
1757417297.1242664,1757417297.124102,2025-09-09 11:28:17.124266,29.743981460666667,106.54924878033333,241.022,2,1
1757417297.2169564,1757417297.2165964,2025-09-09 11:28:17.216956,29.743983055166666,106.54924606883333,241.01300000000003,2,1
1757417297.317591,1757417297.3172917,2025-09-09 11:28:17.317591,29.743984801,106.549243306,241.00900000000001,2,1
1757417297.4180439,1757417297.4177387,2025-09-09 11:28:17.418044,29.743986599,106.54924057466667,241.007,2,1
1757417297.5186157,1757417297.518306,2025-09-09 11:28:17.518616,29.74398838933333,106.5492380025,241.003,2,1
1757417297.6191204,1757417297.6189322,2025-09-09 11:28:17.619120,29.743990246333333,106.549235483,241.0,2,1
1757417297.7199478,1757417297.7195885,2025-09-09 11:28:17.719948,29.743992199,106.54923299316667,240.98200000000003,2,1
1757417297.8201585,1757417297.8199322,2025-09-09 11:28:17.820158,29.743994203333333,106.54923054766667,240.962,2,1
1757417297.9207346,1757417297.9204814,2025-09-09 11:28:17.920735,29.743996257333333,106.5492280055,240.95100000000002,2,1
1757417298.0212836,1757417298.020907,2025-09-09 11:28:18.021284,29.743998366166668,106.54922551433333,240.94100000000003,2,1
1757417298.1218457,1757417298.1216612,2025-09-09 11:28:18.121846,29.7440005415,106.54922319266667,240.93400000000003,2,1
1757417298.2223847,1757417298.222116,2025-09-09 11:28:18.222385,29.744002770166666,106.54922092666666,240.92700000000002,2,1
1757417298.3227193,1757417298.3225229,2025-09-09 11:28:18.322719,29.744005022333333,106.54921869583333,240.928,2,1
1757417298.4232626,1757417298.423031,2025-09-09 11:28:18.423263,29.744007323166667,106.54921652616666,240.928,2,1
1757417298.524015,1757417298.5237598,2025-09-09 11:28:18.524015,29.744009680666668,106.54921437683333,240.916,2,1
1757417298.6244946,1757417298.6242673,2025-09-09 11:28:18.624495,29.744012086833333,106.54921230216667,240.90500000000003,2,1
1757417298.7167134,1757417298.7163718,2025-09-09 11:28:18.716713,29.744014517166665,106.5492103585,240.90300000000002,2,1
1757417298.8181248,1757417298.817649,2025-09-09 11:28:18.818125,29.744016996166668,106.5492084985,240.90000000000003,2,1
1757417298.9184532,1757417298.9182053,2025-09-09 11:28:18.918453,29.744019553166666,106.54920672616667,240.89100000000002,2,1
1757417299.0189807,1757417299.0186632,2025-09-09 11:28:19.018981,29.744022157333333,106.54920504933334,240.88300000000004,2,1
1757417299.1193886,1757417299.1191978,2025-09-09 11:28:19.119389,29.744024782333334,106.54920346666667,240.86599999999999,2,1
1757417299.2198641,1757417299.2196589,2025-09-09 11:28:19.219864,29.744027449166666,106.5492019755,240.85000000000002,2,1
1757417299.3206482,1757417299.3203766,2025-09-09 11:28:19.320648,29.744030131166667,106.54920056916667,240.84000000000003,2,1
1757417299.4211893,1757417299.4208877,2025-09-09 11:28:19.421189,29.744032848333333,106.54919924216667,240.82999999999998,2,1
1757417299.5216887,1757417299.5214615,2025-09-09 11:28:19.521689,29.744035613833333,106.54919789433333,240.822,2,1
1757417299.6221616,1757417299.6218827,2025-09-09 11:28:19.622162,29.744038411166667,106.54919664566667,240.815,2,1
1757417299.7227197,1757417299.7224958,2025-09-09 11:28:19.722720,29.744041271666667,106.54919552916667,240.80400000000003,2,1
1757417299.8231704,1757417299.8229744,2025-09-09 11:28:19.823170,29.744044156,106.549194524,240.793,2,1
1757417299.9238706,1757417299.9236596,2025-09-09 11:28:19.923871,29.744047028666667,106.5491936265,240.793,2,1
1757417300.0245898,1757417300.0242097,2025-09-09 11:28:20.024590,29.74404992,106.54919283316667,240.791,2,1
1757417300.1157904,1757417300.1155365,2025-09-09 11:28:20.115790,29.744052837166667,106.5491921065,240.79399999999998,2,1
1757417300.2175887,1757417300.2174127,2025-09-09 11:28:20.217589,29.744055767,106.54919146616666,240.798,2,1
1757417300.3182886,1757417300.317969,2025-09-09 11:28:20.318289,29.744058671833333,106.54919088183334,240.798,2,1
1757417300.418652,1757417300.41841,2025-09-09 11:28:20.418652,29.744061583333334,106.5491903735,240.79900000000004,2,1
1757417300.519273,1757417300.5190518,2025-09-09 11:28:20.519273,29.744064506,106.54918997716666,240.79900000000004,2,1
1757417300.6199186,1757417300.619554,2025-09-09 11:28:20.619919,29.744067431333335,106.54918967916667,240.8,2,1
1757417300.7203498,1757417300.7201483,2025-09-09 11:28:20.720350,29.744070410166668,106.54918944683334,240.8,2,1
1757417300.820812,1757417300.820575,2025-09-09 11:28:20.820812,29.744073386833332,106.54918928366666,240.79900000000004,2,1
1757417300.9216018,1757417300.9212334,2025-09-09 11:28:20.921602,29.7440763855,106.54918921916666,240.803,2,1
1757417301.0219448,1757417301.0216646,2025-09-09 11:28:21.021945,29.744079380333332,106.54918921316667,240.80700000000002,2,1
1757417301.1225407,1757417301.1221826,2025-09-09 11:28:21.122541,29.744082392,106.54918926666667,240.796,2,1
1757417301.222991,1757417301.2227042,2025-09-09 11:28:21.222991,29.744085398,106.54918935266667,240.78199999999998,2,1
1757417301.3238928,1757417301.323679,2025-09-09 11:28:21.323893,29.744088384666668,106.54918945533333,240.777,2,1
1757417301.4244034,1757417301.4241612,2025-09-09 11:28:21.424403,29.744091365833334,106.54918959233333,240.77300000000002,2,1
1757417301.5159185,1757417301.5155835,2025-09-09 11:28:21.515918,29.744094371333333,106.54918975716667,240.78700000000003,2,1
1757417301.6178305,1757417301.617616,2025-09-09 11:28:21.617831,29.744097374166667,106.54918993916667,240.80200000000002,2,1
1757417301.7184982,1757417301.7182114,2025-09-09 11:28:21.718498,29.744100400166666,106.54919019166667,240.79700000000003,2,1
1757417301.8189752,1757417301.818721,2025-09-09 11:28:21.818975,29.744103420833333,106.549190473,240.791,2,1
1757417301.9196737,1757417301.9193451,2025-09-09 11:28:21.919674,29.744106474666665,106.54919089616666,240.79000000000002,2,1
1757417302.0199432,1757417302.0197177,2025-09-09 11:28:22.019943,29.7441095245,106.54919132433334,240.788,2,1
1757417302.1207619,1757417302.12041,2025-09-09 11:28:22.120762,29.744112559,106.54919155516667,240.781,2,1
1757417302.2215726,1757417302.2212632,2025-09-09 11:28:22.221573,29.744115588666666,106.54919179666666,240.77500000000003,2,1
1757417302.3219748,1757417302.3217633,2025-09-09 11:28:22.321975,29.744118603833332,106.54919203383334,240.762,2,1
